id,title,description,availability,condition,price,property_type,listing_type,city,neighborhood,state,bedrooms,bathrooms,parking_spaces,area,link,image_link
41316,"Salão comercial para alugar, 251m² - Jardim Paulistano - Galeria Imobiliária","Salão comercial para locação no Jardim Paulistano em Ribeirão Preto. Próximo às Avenidas Treze de Maio, Dr. Francisco Junqueira, Independência, Barão do Bananal ao Savegnago Supermercado, Droga Raia, Estádio Doutor Francisco de Palma Travassos-Comercial F.C, Padaria Villa Sucreê e diversos comércio. Imóvel amplo, ideal para instalação de diversos tipos de negócios, localizado em uma região estratégica com grande fluxo de pessoas e fácil acesso às principais vias da cidade. Com um projeto moderno e funcional, o espaço oferece excelente visibilidade e infraestrutura completa para atender às mais variadas necessidades comerciais. Salão amplo Cozinha Sala Quarto 2 Banheiros Dimensões: 301,63 m² de Área Terreno 251,00 m² de Área Útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,10800 BRL,commercial,for_rent,RIBEIRÃO PRETO,JARDIM PAULISTANO,São Paulo,1,2,,251,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-paulistano/41316,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41316/0afdefea94fc7659603fbf88c7d5f75dAT.jpg
41321,"Salão comercial para alugar, 40m² - Ipiranga - Galeria Imobiliária","Salão comercial para locação no Ipiranga em Ribeirão Preto. Próximo às Avenidas Eduardo Andréia Matarazzo, Pres. João Goulart, Otávio Golfeto ao Farmácia Drogal, Savegnago Supermercado, EMEI Prof. Miguel Mussi, 2 S Fitness e diversos comércios. Excelente imóvel comercial, com estrutura ampla, ambientes bem distribuídos e ótima visibilidade. Ideal para empresas, clínicas, escritórios, centros de estética, instituições de ensino ou demais atividades comerciais que exijam conforto, funcionalidade e fácil acesso. Salão amplo Banheiro Copa Porta de vidro Informações bônus: IPTU e Internet incluso no aluguel Dimensões: 40,00 m² de Área Terreno 40,00 m² de Área Útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,1550 BRL,commercial,for_rent,RIBEIRÃO PRETO,Ipiranga,São Paulo,,,,40,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/ipiranga/41321,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41321/10a84cc95c59d98b59788aba78becf2cAT.jpg
41332,"Galpão comercial para alugar, 286m² - Vila Carvalho - Galeria Imobiliária","Galpão comercial com 3 vagas de garagem para locação na Vila Carvalho em Ribeirão Preto. Próximo às Avenidas Mal. Costa e Silva, Brasil, Antônio da Costa Lima, Thomaz Alberto Whately ao Aeroporto Estadual Dr. Leite Lopes, Supermercados Mialich, Restaurante Tibas, Farmácia Drogal e diversos comércios. Imóvel com excelente infraestrutura e com amplo espaço. Localizado em um bairro tradicional da cidade, trazendo boa visibilidade e praticidade no dia a dia. Salão amplo Copa 2 Banheiros Área de serviço Pequeno quintal Pé direito 6m² 3 Vagas de garagem Dimensões: 363,00 m² de Área Terreno 286,00 m² de Área Útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,5000 BRL,commercial,for_rent,RIBEIRÃO PRETO,VILA CARVALHO,São Paulo,,2,3,286,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/vila-carvalho/41332,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41332/4e5a4b5af7272b8eb1797c6d3dfee594AT.jpg
41337,"Salão comercial para alugar, 480m² - Ipiranga - Galeria Imobiliária","Salão comercial para locação no Ipiranga em Ribeirão Preto. Próximo às Avenidas Dom Pedro, Eduardo Andréia Matarazzo, Rio Pardo, Mal. Costa e Silva ao Farmácia Drogal, EMEF Prof. Alfeu Luiz Gasparini, Academia Gaviões, Jaú Serve Supermercados e diversos comércios. Imóvel amplo, ideal para instalação de diversos tipos de negócios, localizado em uma região estratégica com grande fluxo de pessoas e fácil acesso às principais vias da cidade. Com um projeto moderno e funcional, o espaço oferece salas em drywall, podendo ser removidas para um salão amplo caso desejado. Térreo: 2 Salas amplas com ar condicionado (em drywall) 2 Banheiros (masculino/feminino) Espaço para recepção Fundo com sala de depósito e cozinha Quintal Lavanderia Elevador Escada 4 Portas de enrolar sendo uma de vidro Piso superior: 3 Salas com ar condicionado (em drywall) 2 Salas pequenas 2 Banheiros (masculino/feminino) Sala de sistema Dimensões: 300,00 m² de Área terreno 480,00 m² de Área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,12000 BRL,commercial,for_rent,RIBEIRÃO PRETO,Ipiranga,São Paulo,,2,,480,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/ipiranga/41337,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41337/1f89e6bec99918b893d76bd4d568f177AT.jpg
41335,"Salão comercial com 3 andares para alugar, 1.756m² - Centro - Galeria Imobiliária","Salão comercial com 3 andares para locação no Centro de Ribeirão Preto. Próximo ás avenidas Independência, Dr. Francisco Junqueira, Nove de Julho, Presidente Vargas, ao Savegnago Supermercados, Bar do Nelson, Taiwan Hotel, Hospital São Francisco, Terraço Pizza Bar, e diversos comércios. Imóvel comercial amplo e versátil, ideal para escritórios, clínicas e empresas. Com infraestrutura completa para atender às necessidades de empresas que buscam conforto, funcionalidade e espaço, estrategicamente localizado em uma região de grande fluxo trazendo visibilidade e segurança ao seu negócio. Térreo 1 Copa 3 Salas Amplo espaço 1 banheiro 2 Ar condicionado 1° Andar 6 Salas 2 Banheiros Amplo espaço Despensa 2º Andar 6 Salas 1 Banheiro Amplo espaço Elevador 30 vagas sendo 18 no subsolo e 12 recuadas frontais Dimensões: 587,25m² de Área total 1.756,44m² de Área construída Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,25000 BRL,commercial,for_rent,RIBEIRÃO PRETO,Centro,São Paulo,,1,30,1,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/centro/41335,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41335/1857cd566f7a1bba1e32b4bfc3ce5481AT.jpg
41343,"Casa comercial com 10 salas para alugar, 264 m² - Vila Seixas - Galeria Imobiliária","Casa comercial com 10 salas e 10 vagas de garagem para locação na Vila Seixas em Ribeirão Preto. Próximo às avenidas Caramuru, Independência, DR Francisco Junqueira, Luzitana, Califórnia, ao Savegnago Supermercados, Estancia caipira, Bluefit Apogeo, Bar do Nelson e diversos comércios. Imóvel comercial recém reformado, ideal para empresas que buscam um espaço funcional, seguro e pronto para operação. Este imóvel oferece uma infraestrutura completa, pensada para atender as necessidades de diversos seguimentos profissionais. Localizado em um ponto estratégico trazendo toda segurança e proporcionando tranquilidade para o funcionamento de sua empresa. Recepção 10 Salas sendo 8 com ar-condicionado Cozinha com geladeira, micro-ondas, mesas e cadeiras Banheiro 10 Vagas de garagem O imóvel já será entregue com todo sistema de câmeras e alarmes intelbras, concertina cercando todo o prédio, todo monitorado por monitores internos e remoto. Dimensões: 595,80m² de área total 264,73m² de área construída Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,15000 BRL,commercial,for_rent,RIBEIRÃO PRETO,VILA SEIXAS,São Paulo,,,10,264,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/vila-seixas/41343,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41343/bdae1b11287cee955e4144ebcd283946AT.jpg
41360,"Apartamento com 2 quartos para alugar, 41m² - Reserva Real - Galeria Imobiliária","Apartamento com 2 quartos e 1 vaga de garagem para locação no Reserva Real em Ribeirão Preto. Próximo às Avenidas, José Antônio Ferrarezi, Alfredo Ravaneli, Henri Nestlé, Dr. Marcos Antônio Macário dos Santos ao Drogaria Juliana, STUDIO FITNESS rp, Supermercado Big Compra, Clube dos Comerciários e diversos comércios. Apartamento moderno bem arejado, e muito bem localizado, com todo o conforto e a praticidade que você precisa. Imóvel perfeito para quem busca qualidade de vida, segurança e facilidade no dia a dia. 2 Quartos Cozinha americana Sala dois ambientes Banheiro social Área de serviço 1 Vaga de garagem Condomínio oferece: Portaria 24h, piscina adulto e infantil, salão de festa e playground. Dimensão: 41,85 ml de Área Útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar.",for rent,,1000 BRL,apartment,for_rent,RIBEIRÃO PRETO,RESERVA REAL,São Paulo,2,,1,41,https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/reserva-real/41360,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41360/921c70c3b56dc9e83297f401393c0159AT.jpg
41362,"Casa comercial/residencial com 4 quartos para alugar, 517m² - Alto da Boa Vista - Galeria Imobiliária","Casa comercial/residencial com 4 quartos sendo 2 suítes e 4 vagas de garagem para locação no Alto da Boa Vista em Ribeirão Preto. Próximo ás avenidas Professor João Fiusa, Presidente Vargas, Independência, Senador César Vergueiro, Dr. João Palma Guião, ao 30 Horas Bar e Bilhar, Droga Raia, Sushi Shimokita, Museu da Gula, A Predileta Doceria e diversos comércios. Imóvel comercial/residencial localizado em ponto estratégico, com grande visibilidade e fácil acesso. Imóvel oferece estrutura ideal tanto para fins comerciais quanto residenciais, adaptando-se perfeitamente às suas necessidades pessoais ou profissionais, com ambientes amplos, bem distribuídos e iluminados, é ideal para instalação de escritórios, clínicas, consultórios, coworkings, ateliês ou, ainda, para quem busca morar e trabalhar no mesmo local com conforto e praticidade. Piso superior: 4 Quartos com armários e ar condicionado, sendo 2 suites, 2 quartos com sacada Banheiro social com Box blindex e gabinete Hall dos quartos com armários Piso térreo: Sala de TV com sofá, ventilador de teto e armários Banheiro social Lavabo Sala dois ambientes com sofá Sala de jantar Cascatas Escritório Copa com balcão Cozinha independente com armários, gabinete e fogão Área de serviço com armários e varal de teto Banheiro de serviço Quarto de serviço com armários Corredor lateral Quintal Piscina Amplo quintal Área verde Portas blindex Entrada de serviço 4 Vagas de garagem Dimensões: 672,00m² de Área total 517,93m² de Área construída Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,12000 BRL,house,for_rent,RIBEIRÃO PRETO,ALTO DA BOA VISTA,São Paulo,4,2,4,517,https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/alto-da-boa-vista/41362,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41362/4d7a533644b6de40ee0a72d55f54d4e6AT.jpg
41370,"Salão comercial para alugar, 51m² - Ipiranga - Galeria Imobiliária","Salão comercial para locação no Ipiranga em Ribeirão Preto. Próximo às avenidas Dom Pedro, Eduardo Andreia Matarazzo, Pres. João Goulart, ao Fratucci Supermercado, 2 S Fitness, Sonhos Panificadora, Faculdade Anhanguera e diversos comércios. Imóvel comercial, ideal para quem deseja visibilidade. Com uma localização privilegiada em um bairro tradicional da cidade, em uma rua de intenso fluxo comercial e fácil acesso. Amplo salão De esquina Banheiro Balcão Copa 3 Portas de enrolar Dimensões: 51m² de área total 51m² de área construída Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,1300 BRL,commercial,for_rent,RIBEIRÃO PRETO,Ipiranga,São Paulo,,,,51,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/ipiranga/41370,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41370/b7d495d5615840d0a2b180191ef0a6adAT.jpg
41365,"Salão comercial para alugar, 420m²- Ipiranga - Galeria Imobiliária","Salão comercial com 3 escritórios e 1 sala para locação no Ipiranga em Ribeirão Preto. Próximo às avenidas Otávio Golfeto, Pres. João Goulart, Eduardo Andreia Matarazzo, Dom Pedro ao Savegnago Supermercado, Figueira Restaurante, RM Academia, Faculdade Anhanguera e diversos comércios. Imóvel localizado em área estratégica, de fácil acesso e com ótima visibilidade. Ideal para diversos tipos de negócios, o imóvel oferece um espaço amplo e versátil, pronto para atender às necessidades da sua empresa. Excelente oportunidade para quem busca um local bem situado para impulsionar seu negócio. Térreo: Amplo Salão 1 banheiro na entrada 2 banheiros nos fundos Piso superior: 3 salas, com 2 banheiros 2 banheiros Feminino/Masculino Escadas Dimensões: 420m² de área construída 264m² de área total Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,7000 BRL,commercial,for_rent,RIBEIRÃO PRETO,Ipiranga,São Paulo,,1,,420,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/ipiranga/41365,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41365/b53c770fbc5e22098f96cb9948c6bec7AT.jpg
41373,"Salão comercial para alugar, 500m² - Jardim Zara - Galeria Imobiliária","Salão comercial para locação no Jardim Zara em Ribeirão Preto. Próximo às Avenidas Barão do Bananal, Leão XIII, Treze de Maio, das Lágrimas ao Farmácia Drogal, Supermercado Mialich, Alpha Cross Training e diversos comércios. Amplo salão com galpão no fundo, ideal para quem deseja por espaço, localizado em um bairro tradicional da cidade. Galpão amplo Salão fechado 2 Salas 3 Banheiros Dimensões: 500,00 m² de Área Útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,3800 BRL,commercial,for_rent,RIBEIRÃO PRETO,JARDIM ZARA,São Paulo,,3,3,500,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-zara/41373,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41373/e070fb5eb1a521a904f12b7e180c746dAT.jpg
41380,"Salão comercial para alugar, 151m² - Jardim Sumaré - Galeria Imobiliária","Salão comercial com 3 vagas de garagem para locação no Jardim Sumaré em Ribeirão Preto. Próximos às avenidas Presidentes Vargas, Nove de Julho, Portugal, Sumaré a Farmácia Farma Oferta, Savegnago, Padaria Villa Sucreê, Cupim do Paulim e diversos comércios. Imóvel comercial, ideal para quem deseja visibilidade. Com uma localização privilegiada em um bairro tradicional da cidade, em uma rua de intenso fluxo comercial e fácil acesso. 1 Recepção 3 Salas 1 Cozinha 2 Banheiros 3 Vagas de garagem 268m² de Área total 151m² de Área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,6500 BRL,commercial,for_rent,RIBEIRÃO PRETO,JARDIM SUMARÉ,São Paulo,,2,3,151,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-sumare/41380,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41380/9a313b94c05208bdc946f3d1046bdda9AT.jpg
41383,"Salão comercial com 2 salas para alugar, 300m²- Jardim Paulista - Galeria Imobiliária","Salão comercial com 2 salas e 3 vagas de garagem para locação, no Jardim Paulista em Ribeirão Preto. Próximos às Avenidas Dr. Francisco Junqueira, Treze de Maio, Meira Júnior, Independência ao Assaí Atacadista, Drogaria Total, UPA, Padaria Villa Sucreê e diversos comércios. Imóvel amplo, conta com duas salas espaçosas, bem distribuídas. Localizado em um bairro tradicional com valorização de comércios e de fácil acesso. Térreo: Sala ampla 2 Banheiros Cozinha 1° Andar: Salão amplo para armazenamento Dimensões: 198m² de Área total 300m² de Área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,4000 BRL,commercial,for_rent,RIBEIRÃO PRETO,JARDIM PAULISTA,São Paulo,,2,3,300,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-paulista/41383,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41383/f2625dc08185096aad847d241eddf7feAT.jpg
